Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NOR2BX1H7L_B_Z_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2BX1H7L_B_Z_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2X0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A1_NOR2BX1H7L_B_Z_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A1_NOR2X0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NOR2X0P5H7L_A_Y_ICGX0P5H7L_E,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
fifo[4]_0__reg_p_CK_ICGX0P5H7L_ECK,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
fifo[0]_0__reg_p_CK_ICGX0P5H7L_ECK,1.2,6.836e-07,0.000e+00,4.747e-09,6.884e-07
buffer_0__NAND3BX0P5H7L_AN_Y_NOR3X1P4H7L_C_Y_ICGX0P5H7L_E,1.2,6.823e-07,0.000e+00,4.747e-09,6.871e-07
ps2Neg_ICGX0P5H7L_E,1.2,6.823e-07,0.000e+00,4.747e-09,6.871e-07
segA0_OAI22X1P4H7L_Y,1.2,6.856e-07,0.000e+00,1.034e-09,6.866e-07
segA0_OAI22X1P4H7L_Y_1,1.2,6.838e-07,0.000e+00,1.034e-09,6.849e-07
segD0_AOAI211X0P5H7L_Y_1_C0_OAI211X0P7H7L_B0_Y_OAI211X6H7L_C0_A1_OAI21X6H7L_Y_B0_OAI211X2H7L_Y,1.2,6.708e-07,0.000e+00,8.062e-10,6.716e-07
segA0_AOAI211X1P4H7L_Y_C0_NAND2BX0P5H7L_Y_B_AOI21X1P4H7L_B0_Y_OAI211X6H7L_A1_B0_OAI211X2H7L_Y,1.2,6.686e-07,0.000e+00,8.062e-10,6.694e-07
buffer_0__NAND3BX0P5H7L_AN_Y_NOR3X1P4H7L_C_B_NAND2BX0P5H7L_B,1.2,6.329e-07,0.000e+00,1.202e-09,6.341e-07
fifo[7]_1__MUX4X3H7L_A_Y_AOI221X3H7L_B0_Y_NOR2X0P5H7L_B_Y_OAI22X4H7L_B0_A0_AOAI211X1P4H7L_Y,1.2,6.142e-07,0.000e+00,8.846e-10,6.151e-07
fifo[3]_1__MUX4X1P4H7L_A_Y_AND3X1P4H7L_C,1.2,6.113e-07,0.000e+00,7.947e-10,6.121e-07
segA0_AOAI211X1P4H7L_Y_C0_NAND2BX0P5H7L_Y_B_AOI21X1P4H7L_B0_Y_OAI211X6H7L_A1_C0_OAI211X4H7L_Y_B0_AOAI211X1P4H7L_Y,1.2,6.035e-07,0.000e+00,8.846e-10,6.044e-07
fifo[7]_5__MUX4X3H7L_A_Y_MUXI2X4H7L_A_Y_NAND4X0P7H7L_A_Y_AOAI211X1P4H7L_C0,1.2,6.013e-07,0.000e+00,8.846e-10,6.022e-07
segA0_AOAI211X1P4H7L_Y_C0_NAND2BX0P5H7L_Y_B_AOI21X1P4H7L_B0_Y_OAI211X6H7L_A1_B0_OAI211X2H7L_Y_B0_AOAI211X1P4H7L_Y,1.2,5.980e-07,0.000e+00,8.846e-10,5.989e-07
segD0_OAI21X0P5H7L_Y_1_A1_OAI211X1P4H7L_A1,1.2,5.953e-07,0.000e+00,6.930e-10,5.960e-07
segA1_AOA211X1P4H7L_Y_C0_OAI211X1P4H7L_Y,1.2,5.905e-07,0.000e+00,6.930e-10,5.912e-07
segA0_OAI22X2H7L_Y_B0_MUX2X3H7L_Y_A_XNOR2X1H7L_Y,1.2,5.872e-07,0.000e+00,3.191e-09,5.903e-07
segA0_AOAI211X1P4H7L_Y,1.2,5.850e-07,0.000e+00,8.846e-10,5.859e-07
segD1_OAI31X0P5H7L_Y_B0_OAI211X1P4H7L_Y,1.2,5.848e-07,0.000e+00,6.930e-10,5.855e-07
buffer_1__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y_A_NOR2X0P5H7L_Y,1.2,5.823e-07,0.000e+00,7.246e-10,5.830e-07
fifo[3]_3__MUX4X3H7L_A_Y_NAND3X3H7L_C,1.2,5.757e-07,0.000e+00,9.842e-10,5.767e-07
w_ptr_2__NOR3X3H7L_C,1.2,5.752e-07,0.000e+00,1.135e-09,5.763e-07
segA0_AOAI211X1P4H7L_Y_C0_NAND2BX0P5H7L_Y_B_NOR3X3H7L_Y,1.2,5.644e-07,0.000e+00,1.135e-09,5.656e-07
segD1_OAI21X0P5H7L_Y_A1_XNOR2X0P5H7L_Y,1.2,5.471e-07,0.000e+00,3.095e-09,5.502e-07
buffer_4__reg_p_D_MUX2X0P5H7L_Y_S0_NOR3BX0P5H7L_Y,1.2,5.423e-07,0.000e+00,1.372e-09,5.437e-07
