Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
w_ptr_0__reg_p_D_NOR2X0P5H7L_Y,1.2,1.057e-07,0.000e+00,5.551e-10,1.063e-07
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NOR2X0P5H7L_A,1.2,1.053e-07,0.000e+00,6.298e-10,1.059e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A1_NOR2X0P5H7L_A,1.2,1.051e-07,0.000e+00,6.298e-10,1.057e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2X0P5H7L_A,1.2,1.050e-07,0.000e+00,6.298e-10,1.057e-07
segD1_OAI31X0P5H7L_Y_B0_OAI21X0P5H7L_Y_A0_NOR2X0P5H7L_Y,1.2,1.041e-07,0.000e+00,6.298e-10,1.048e-07
segA1_AOAI211X0P5H7L_Y_A0_AOAI211X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.038e-07,0.000e+00,6.298e-10,1.044e-07
segD0_OA31X1H7L_Y_A2_NOR2X0P5H7L_Y,1.2,1.035e-07,0.000e+00,6.298e-10,1.041e-07
segD1_AOAI211X0P5H7L_Y_C0_AOAI211X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.033e-07,0.000e+00,6.298e-10,1.039e-07
segD1_OAI32X0P5H7L_Y_A2_NOR2X0P5H7L_B,1.2,1.030e-07,0.000e+00,6.298e-10,1.037e-07
ps2Neg_INVX0P5H7L_Y_A_NOR2X0P5H7L_A,1.2,1.030e-07,0.000e+00,6.298e-10,1.036e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_A0_NOR2X0P5H7L_Y,1.2,1.027e-07,0.000e+00,6.298e-10,1.033e-07
over_INVX0P5H7L_A,1.2,9.111e-08,0.000e+00,8.776e-10,9.199e-08
segT0[7]_reg_p_D_OAI2BB2X1P4H7L_Y_A0N_AO221X1H7L_Y_A1_NOR2X0P5H7L_A_Y_INVX0P5H7L_A,1.2,6.078e-08,0.000e+00,6.063e-10,6.139e-08
segT0[2]_reg_p_D_OAOI211X0P5H7L_Y_B0_NOR3X1P4H7L_Y_A_INVX0P7H7L_Y,1.2,4.781e-08,0.000e+00,6.723e-10,4.848e-08
clrn_INVX0P5H7L_A,1.2,4.541e-08,0.000e+00,6.395e-10,4.605e-08
segT0[6]_reg_p_D_AOA211X1P4H7L_Y_A0_INVX0P5H7L_Y,1.2,4.465e-08,0.000e+00,6.395e-10,4.528e-08
ascll_INVX0P5H7L_A,1.2,4.394e-08,0.000e+00,6.395e-10,4.458e-08
SegT0.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_A_INVX0P5H7L_Y,1.2,4.280e-08,0.000e+00,6.395e-10,4.343e-08
segA1_INVX0P5H7L_A,1.2,4.275e-08,0.000e+00,6.395e-10,4.339e-08
buffer_2__INVX0P5H7L_A,1.2,4.174e-08,0.000e+00,6.395e-10,4.238e-08
buffer_6__INVX0P5H7L_A,1.2,4.125e-08,0.000e+00,6.395e-10,4.189e-08
segD1_INVX0P5H7L_Y,1.2,4.079e-08,0.000e+00,6.395e-10,4.143e-08
buffer_0__NOR4BX0P5H7L_D_Y_NAND2X0P5H7L_B_Y_INVX0P5H7L_A,1.2,4.072e-08,0.000e+00,6.395e-10,4.136e-08
buffer_5__reg_p_D_AOAI211X0P5H7L_Y_B0_INVX0P5H7L_Y,1.2,4.006e-08,0.000e+00,6.395e-10,4.070e-08
segA0_OAI21X1H7L_Y_A0_INVX0P5H7L_Y,1.2,4.004e-08,0.000e+00,6.395e-10,4.068e-08
ps2Neg_INVX0P5H7L_Y,1.2,3.903e-08,0.000e+00,6.395e-10,3.967e-08
